,id,date,area,price,age,postalCode,district,percent,totalPrice,dateShamsi,usingType,frameType,year,quarter,month,region
5615,16612563,2018-07-15,54.53,3.3376120000000005,24,119668,12,100.0,182.0,1397/04/24,مسکوني,بتونی و فلزی,2018-01-01,2018-07-01,2018-07-01,11966.0
6261,16259566,2018-05-01,35.69,3.082096,19,111376,11,100.0,110.0,1397/02/11,مسکوني,بتونی,2018-01-01,2018-04-01,2018-05-01,11137.0
6116,16927967,2018-09-29,110.0,11.0,0,147196,5,100.0,1210.0,1397/07/07,مسکوني,بتونی,2018-01-01,2018-07-01,2018-09-01,14719.0
4054,15886357,2018-01-09,91.05,5.930807,7,165198,8,100.0,540.0,1396/10/19,مسکوني,بتونی,2018-01-01,2018-01-01,2018-01-01,16519.0
4690,16500705,2018-06-23,153.26,9.526295,24,143585,3,100.0,1460.0,1397/04/02,مسکوني,بتونی,2018-01-01,2018-04-01,2018-06-01,14358.0
6726,16538851,2018-06-30,80.0,9.8125,5,146175,5,100.0,785.0,1397/04/09,مسکوني,بتونی,2018-01-01,2018-04-01,2018-06-01,14617.0
4420,15936416,2018-01-22,123.0,6.910569000000001,38,19166,3,100.0,850.0,1396/11/02,مسکوني,فلزی,2018-01-01,2018-01-01,2018-01-01,19166.0
2311,16868130,2018-09-11,116.28,6.879944999999999,28,14166,2,100.0,800.0,1397/06/20,مسکوني,فلزی,2018-01-01,2018-07-01,2018-09-01,14166.0
1908,17110250,2018-11-21,56.71,6.489155,4,134864,10,100.0,368.0,1397/08/30,مسکوني,بدون اسکلت,2018-01-01,2018-10-01,2018-11-01,13486.0
587,16169290,2018-04-08,78.0,3.35,2,134885,10,100.0,261.3,1397/01/19,مسکوني,بتونی,2018-01-01,2018-04-01,2018-04-01,13488.0
1501,17205049,2018-12-20,55.0,4.4545449999999995,0,118363,15,100.0,245.0,1397/09/29,مسکوني,بتونی,2018-01-01,2018-10-01,2018-12-01,11836.0
3570,16622576,2018-07-17,75.54,5.295208000000001,1,176691,14,100.0,400.0,1397/04/26,مسکوني,بتونی,2018-01-01,2018-07-01,2018-07-01,17669.0
3147,16392280,2018-05-29,63.23,3.400285,15,117693,12,100.0,215.0,1397/03/08,مسکوني,بتونی و فلزی,2018-01-01,2018-04-01,2018-05-01,11769.0
1630,16456979,2018-06-13,1384.0,0.43461000000000005,13,14786,5,100.0,601.5,1397/03/23,مسکوني,بتونی,2018-01-01,2018-04-01,2018-06-01,14786.0
6428,16176802,2018-04-10,85.0,8.352941,1,145474,2,100.0,710.0,1397/01/21,مسکوني,بتونی,2018-01-01,2018-04-01,2018-04-01,14547.0
3158,17180564,2018-12-13,98.0,8.214286,0,173361,13,100.0,805.0,1397/09/22,مسکوني,بتونی,2018-01-01,2018-10-01,2018-12-01,17336.0
6124,16196340,2018-04-16,70.0,5.2,1,161497,7,100.0,364.0,1397/01/27,مسکوني,بتونی و فلزی,2018-01-01,2018-04-01,2018-04-01,16149.0
5412,16577936,2018-07-07,99.0,14.646465,7,199899,1,100.0,1450.0,1397/04/16,مسکوني,بتونی,2018-01-01,2018-07-01,2018-07-01,19989.0
5980,16274919,2018-05-06,53.01,2.339181,15,134893,10,100.0,124.0,1397/02/16,مسکوني,بتونی و فلزی,2018-01-01,2018-04-01,2018-05-01,13489.0
774,16034174,2018-02-15,36.25,3.0344830000000003,13,135498,10,100.0,110.0,1396/11/26,مسکوني,بتونی,2018-01-01,2018-01-01,2018-02-01,13549.0
2315,16906199,2018-09-24,45.19,3.983182,19,133381,11,100.0,180.0,1397/07/02,مسکوني,فلزی,2018-01-01,2018-07-01,2018-09-01,13338.0
4291,16471794,2018-06-17,42.94,2.328831,11,133579,11,100.0,100.0,1397/03/27,مسکوني,بتونی,2018-01-01,2018-04-01,2018-06-01,13357.0
3223,16577920,2018-07-07,42.0,5.8333330000000005,8,165963,4,100.0,245.0,1397/04/16,مسکوني,بتونی,2018-01-01,2018-07-01,2018-07-01,16596.0
6234,16950421,2018-10-03,105.0,8.142857000000001,4,164563,8,100.0,855.0,1397/07/11,مسکوني,بتونی,2018-01-01,2018-10-01,2018-10-01,16456.0
2742,16692727,2018-07-31,79.2,15.0,4,19598,3,100.0,1188.0,1397/05/09,مسکوني,بتونی,2018-01-01,2018-07-01,2018-07-01,19598.0
6656,16987301,2018-10-14,66.54,9.317703999999999,9,165671,4,100.0,620.0,1397/07/22,مسکوني,فلزی,2018-01-01,2018-10-01,2018-10-01,16567.0
3543,16284495,2018-05-07,66.22,5.662942,15,167193,4,100.0,375.0,1397/02/17,مسکوني,بتونی,2018-01-01,2018-04-01,2018-05-01,16719.0
2680,16857048,2018-09-09,88.0,9.5,2,139193,5,100.0,836.0,1397/06/18,مسکوني,بتونی,2018-01-01,2018-07-01,2018-09-01,13919.0
4415,16592316,2018-07-10,93.5,3.8823529999999997,6,138666,9,100.0,363.0,1397/04/19,مسکوني,بتونی,2018-01-01,2018-07-01,2018-07-01,13866.0
2777,16352010,2018-05-21,78.3,7.598978,7,147768,5,100.0,595.0,1397/02/31,مسکوني,بتونی,2018-01-01,2018-04-01,2018-05-01,14776.0
6205,17109928,2018-11-21,102.0,11.0,0,14869,5,100.0,1122.0,1397/08/30,مسکوني,بتونی,2018-01-01,2018-10-01,2018-11-01,14869.0
1622,16666085,2018-07-25,62.3,5.858748,20,145598,2,100.0,365.0,1397/05/03,مسکوني,بتونی,2018-01-01,2018-07-01,2018-07-01,14559.0
3817,16249645,2018-04-29,140.0,8.571429,5,166171,4,100.0,1200.0,1397/02/09,مسکوني,بتونی,2018-01-01,2018-04-01,2018-04-01,16617.0
4554,15994767,2018-02-05,74.2,6.253369,17,147577,5,100.0,464.0,1396/11/16,مسکوني,بتونی,2018-01-01,2018-01-01,2018-02-01,14757.0
3350,17187250,2018-12-15,237.0,6.751055,48,14158,6,100.0,1600.0,1397/09/24,مسکوني,بدون اسکلت,2018-01-01,2018-10-01,2018-12-01,14158.0
3520,16655621,2018-07-24,57.58,5.244877,3,115193,12,100.0,302.0,1397/05/02,مسکوني,بتونی,2018-01-01,2018-07-01,2018-07-01,11519.0
4830,17062770,2018-11-06,57.0,4.298246,1,179468,15,100.0,245.0,1397/08/15,مسکوني,بتونی,2018-01-01,2018-10-01,2018-11-01,17946.0
2035,15934955,2018-01-21,98.85,8.281042,31,169363,1,100.0,818.581,1396/11/01,مسکوني,بتونی,2018-01-01,2018-01-01,2018-01-01,16936.0
4494,16073681,2018-02-25,57.3,2.617801,12,135973,17,100.0,150.0,1396/12/06,مسکوني,فلزی,2018-01-01,2018-01-01,2018-02-01,13597.0
6486,17134060,2018-11-29,122.65,6.522625,9,146461,2,100.0,800.0,1397/09/08,مسکوني,بتونی,2018-01-01,2018-10-01,2018-11-01,14646.0
5118,16319548,2018-05-14,52.32,2.6089450000000003,7,137763,18,100.0,136.5,1397/02/24,مسکوني,بتونی,2018-01-01,2018-04-01,2018-05-01,13776.0
750,15970520,2018-01-30,86.5,3.057803,3,135376,10,100.0,264.5,1396/11/10,مسکوني,بتونی,2018-01-01,2018-01-01,2018-01-01,13537.0
6481,16072015,2018-02-25,121.85,2.913418,47,113981,11,100.0,355.0,1396/12/06,مسکوني,فلزی,2018-01-01,2018-01-01,2018-02-01,11398.0
2580,15988218,2018-02-04,76.13,4.728753,40,159466,6,100.0,360.0,1396/11/15,مسکوني,بتونی و فلزی,2018-01-01,2018-01-01,2018-02-01,15946.0
5281,15955785,2018-01-27,56.82,3.062302,15,134185,10,100.0,174.0,1396/11/07,مسکوني,بتونی,2018-01-01,2018-01-01,2018-01-01,13418.0
6695,16610827,2018-07-15,63.65,4.634721,10,119386,11,100.0,295.0,1397/04/24,مسکوني,بتونی,2018-01-01,2018-07-01,2018-07-01,11938.0
5503,16968283,2018-10-08,51.7,11.121857,7,148495,5,100.0,575.0,1397/07/16,مسکوني,بتونی,2018-01-01,2018-10-01,2018-10-01,14849.0
6363,16051364,2018-02-19,65.2,3.8343559999999997,5,177664,14,100.0,250.0,1396/11/30,مسکوني,فلزی,2018-01-01,2018-01-01,2018-02-01,17766.0
5809,16614764,2018-07-15,50.28,4.693715,17,176466,14,100.0,236.0,1397/04/24,مسکوني,فلزی,2018-01-01,2018-07-01,2018-07-01,17646.0
1757,16076623,2018-02-26,71.0,5.915493,18,148774,5,100.0,420.0,1396/12/07,مسکوني,فلزی,2018-01-01,2018-01-01,2018-02-01,14877.0
5373,16050037,2018-02-19,50.57,3.46055,21,164567,8,100.0,175.0,1396/11/30,مسکوني,فلزی,2018-01-01,2018-01-01,2018-02-01,16456.0
5652,16528325,2018-06-27,34.9,3.4240690000000003,15,171584,13,100.0,119.5,1397/04/06,مسکوني,فلزی,2018-01-01,2018-04-01,2018-06-01,17158.0
4743,15981661,2018-02-03,128.02,6.889549000000001,2,147885,5,100.0,882.0,1396/11/14,مسکوني,بتونی,2018-01-01,2018-01-01,2018-02-01,14788.0
4214,16811181,2018-08-28,185.0,16.324324,1,19667,3,100.0,3020.0,1397/06/06,مسکوني,بتونی و فلزی,2018-01-01,2018-07-01,2018-08-01,19667.0
5800,16217876,2018-04-22,47.31,5.812725,17,146985,5,100.0,275.0,1397/02/02,مسکوني,بتونی,2018-01-01,2018-04-01,2018-04-01,14698.0
3264,16650200,2018-07-23,76.06,8.743098,14,148173,5,100.0,665.0,1397/05/01,مسکوني,بتونی,2018-01-01,2018-07-01,2018-07-01,14817.0
616,15890472,2018-01-10,59.73,5.524862000000001,5,145974,2,100.0,330.0,1396/10/20,مسکوني,بتونی,2018-01-01,2018-01-01,2018-01-01,14597.0
1853,16664522,2018-07-25,215.58,5.334447,30,143674,6,100.0,1150.0,1397/05/03,مسکوني,فلزی,2018-01-01,2018-07-01,2018-07-01,14367.0
687,15957005,2018-01-27,131.92,5.306246,3,145391,2,100.0,700.0,1396/11/07,مسکوني,بتونی,2018-01-01,2018-01-01,2018-01-01,14539.0
2590,17064401,2018-11-06,51.4,3.1128400000000003,9,119974,12,100.0,160.0,1397/08/15,مسکوني,فلزی,2018-01-01,2018-10-01,2018-11-01,11997.0
4510,16291620,2018-05-08,55.12,2.694122,3,118177,15,100.0,148.5,1397/02/18,مسکوني,بتونی,2018-01-01,2018-04-01,2018-05-01,11817.0
1579,16407568,2018-05-31,47.0,4.212766,0,163566,8,100.0,198.0,1397/03/10,مسکوني,فلزی,2018-01-01,2018-04-01,2018-05-01,16356.0
5958,16721670,2018-08-06,46.37,5.908993,13,134595,10,100.0,274.0,1397/05/15,مسکوني,بتونی,2018-01-01,2018-07-01,2018-08-01,13459.0
3988,16295301,2018-05-09,79.35,6.742281,12,147793,5,100.0,535.0,1397/02/19,مسکوني,بتونی,2018-01-01,2018-04-01,2018-05-01,14779.0
219,16150683,2018-03-18,97.08,5.480016,6,148881,5,100.0,532.0,1396/12/27,مسکوني,بتونی,2018-01-01,2018-01-01,2018-03-01,14888.0
5441,17032514,2018-10-27,62.8,4.77707,14,11736,14,100.0,300.0,1397/08/05,مسکوني,فلزی,2018-01-01,2018-10-01,2018-10-01,11736.0
6203,15910289,2018-01-15,117.8,6.307301,13,143869,6,100.0,743.0,1396/10/25,مسکوني,بتونی,2018-01-01,2018-01-01,2018-01-01,14386.0
1196,16012283,2018-02-10,121.56,7.198091000000001,30,158576,6,100.0,875.0,1396/11/21,مسکوني,فلزی,2018-01-01,2018-01-01,2018-02-01,15857.0
1414,15881565,2018-01-08,108.0,5.2,0,165996,4,100.0,561.6,1396/10/18,مسکوني,بتونی,2018-01-01,2018-01-01,2018-01-01,16599.0
3979,15965767,2018-01-29,166.44,9.432829,5,143367,6,100.0,1570.0,1396/11/09,مسکوني,بتونی,2018-01-01,2018-01-01,2018-01-01,14336.0
3811,16441225,2018-06-10,36.0,4.027778,22,166666,8,100.0,145.0,1397/03/20,مسکوني,فلزی,2018-01-01,2018-04-01,2018-06-01,16666.0
5740,16764138,2018-08-15,124.0,9.959677000000001,0,165374,4,100.0,1235.0,1397/05/24,مسکوني,بتونی,2018-01-01,2018-07-01,2018-08-01,16537.0
4129,17154359,2018-12-05,220.0,19.227273,0,19336,11,100.0,4230.0,1397/09/14,مسکوني,بتونی,2018-01-01,2018-10-01,2018-12-01,19336.0
3605,16833470,2018-09-03,73.0,4.657534,0,134996,10,100.0,340.0,1397/06/12,مسکوني,بتونی,2018-01-01,2018-07-01,2018-09-01,13499.0
6706,15961030,2018-01-28,82.77,6.367041,6,166885,8,100.0,527.0,1396/11/08,مسکوني,فلزی,2018-01-01,2018-01-01,2018-01-01,16688.0
1959,16430556,2018-06-09,78.36,7.274119000000001,5,14868,5,100.0,570.0,1397/03/19,مسکوني,بتونی,2018-01-01,2018-04-01,2018-06-01,14868.0
5921,16998556,2018-10-17,190.02,16.845595,14,199176,3,100.0,3201.0,1397/07/25,مسکوني,فلزی,2018-01-01,2018-10-01,2018-10-01,19917.0
6195,16968383,2018-10-08,51.68,3.9504639999999998,7,136561,16,100.0,204.16,1397/07/16,مسکوني,بتونی,2018-01-01,2018-10-01,2018-10-01,13656.0
5598,16487308,2018-06-20,72.67,6.990505000000001,15,14867,5,100.0,508.0,1397/03/30,مسکوني,بتونی,2018-01-01,2018-04-01,2018-06-01,14867.0
3290,16278126,2018-05-06,57.54,8.985054,3,19818,5,100.0,517.0,1397/02/16,مسکوني,بتونی و فلزی,2018-01-01,2018-04-01,2018-05-01,19818.0
588,17187329,2018-12-15,61.25,7.591837,7,16187,7,100.0,465.0,1397/09/24,مسکوني,بتونی,2018-01-01,2018-10-01,2018-12-01,16187.0
2053,16135937,2018-03-13,90.0,4.444444,1,134673,10,100.0,400.0,1396/12/22,مسکوني,بتونی,2018-01-01,2018-01-01,2018-03-01,13467.0
1436,16411890,2018-06-02,95.84,7.877713000000001,6,145473,2,100.0,755.0,1397/03/12,مسکوني,بتونی,2018-01-01,2018-04-01,2018-06-01,14547.0
2359,16225105,2018-04-23,64.0,2.734375,13,13786,18,100.0,175.0,1397/02/03,مسکوني,فلزی,2018-01-01,2018-04-01,2018-04-01,13786.0
2841,16540140,2018-06-30,78.6,8.842239,6,147793,5,100.0,695.0,1397/04/09,مسکوني,بتونی,2018-01-01,2018-04-01,2018-06-01,14779.0
1446,16172008,2018-04-08,58.51,2.888395,2,118165,15,100.0,169.0,1397/01/19,مسکوني,بتونی,2018-01-01,2018-04-01,2018-04-01,11816.0
827,16324061,2018-05-15,112.34,9.969735,7,19556,1,100.0,1120.0,1397/02/25,مسکوني,بتونی,2018-01-01,2018-04-01,2018-05-01,19556.0
4680,16881939,2018-09-15,59.43,7.723372,3,164481,8,100.0,459.0,1397/06/24,مسکوني,فلزی,2018-01-01,2018-07-01,2018-09-01,16448.0
1803,16122177,2018-03-10,101.55,9.847366000000001,3,166861,4,100.0,1000.0,1396/12/19,مسکوني,بتونی,2018-01-01,2018-01-01,2018-03-01,16686.0
3329,16094494,2018-03-03,61.0,6.3,3,131373,11,100.0,384.3,1396/12/12,مسکوني,بتونی,2018-01-01,2018-01-01,2018-03-01,13137.0
3175,16351313,2018-05-21,69.0,3.086957,0,118166,15,100.0,213.0,1397/02/31,مسکوني,بتونی,2018-01-01,2018-04-01,2018-05-01,11816.0
2512,16853525,2018-09-08,174.6,14.089347,5,146481,2,100.0,2460.0,1397/06/17,مسکوني,بتونی,2018-01-01,2018-07-01,2018-09-01,14648.0
1166,16293453,2018-05-09,281.63,27.873451,1,19647,1,100.0,7850.0,1397/02/19,مسکوني,بتونی و فلزی,2018-01-01,2018-04-01,2018-05-01,19647.0
3908,16316154,2018-05-14,96.53,9.2,3,145166,2,100.0,888.076,1397/02/24,مسکوني,بتونی,2018-01-01,2018-04-01,2018-05-01,14516.0
3697,15901172,2018-01-13,149.53,11.335517999999999,5,146897,2,100.0,1695.0,1396/10/23,مسکوني,فلزی,2018-01-01,2018-01-01,2018-01-01,14689.0
171,16978006,2018-10-11,114.84,18.286310999999998,0,19177,3,100.0,2100.0,1397/07/19,مسکوني,بتونی,2018-01-01,2018-10-01,2018-10-01,19177.0
824,16297679,2018-05-10,136.24,11.156782000000002,1,19599,3,100.0,1520.0,1397/02/20,مسکوني,بتونی,2018-01-01,2018-04-01,2018-05-01,19599.0
2234,16967909,2018-10-08,70.86,12.559977,0,148493,5,100.0,890.0,1397/07/16,مسکوني,بتونی,2018-01-01,2018-10-01,2018-10-01,14849.0
6594,16813522,2018-08-28,74.24,11.988147,22,173761,13,100.0,890.0,1397/06/06,مسکوني,بتونی و فلزی,2018-01-01,2018-07-01,2018-08-01,17376.0
4255,16950492,2018-10-03,66.61,9.833358,1,148171,5,100.0,655.0,1397/07/11,مسکوني,بتونی,2018-01-01,2018-10-01,2018-10-01,14817.0
2859,16088181,2018-02-28,75.0,1.8,7,14778,5,100.0,135.0,1396/12/09,مسکوني,فلزی,2018-01-01,2018-01-01,2018-02-01,14778.0
5873,16238455,2018-04-26,90.0,9.25,0,166161,3,100.0,832.5,1397/02/06,مسکوني,بتونی,2018-01-01,2018-04-01,2018-04-01,16616.0
4520,15914238,2018-01-16,53.9,7.198516000000001,10,147317,5,100.0,388.0,1396/10/26,مسکوني,بتونی,2018-01-01,2018-01-01,2018-01-01,14731.0
683,16462180,2018-06-14,80.0,2.225,0,179178,15,100.0,178.0,1397/03/24,مسکوني,بتونی,2018-01-01,2018-04-01,2018-06-01,17917.0
5239,16060721,2018-02-22,105.0,3.0,1,119183,12,100.0,315.0,1396/12/03,مسکوني,بتونی و فلزی,2018-01-01,2018-01-01,2018-02-01,11918.0
4247,16494666,2018-06-21,110.0,14.636364000000002,12,19987,2,100.0,1610.0,1397/03/31,مسکوني,بتونی,2018-01-01,2018-04-01,2018-06-01,19987.0
1952,16131095,2018-03-12,95.0,6.4,1,145879,2,100.0,608.0,1396/12/21,مسکوني,بتونی,2018-01-01,2018-01-01,2018-03-01,14587.0
1322,17025132,2018-10-24,76.0,12.828947,0,156675,7,100.0,975.0,1397/08/02,مسکوني,بتونی,2018-01-01,2018-10-01,2018-10-01,15667.0
2517,15911385,2018-01-15,92.71,4.476324,23,167169,4,100.0,415.0,1396/10/25,مسکوني,فلزی,2018-01-01,2018-01-01,2018-01-01,16716.0
1054,17174234,2018-12-11,43.0,7.674419,21,163991,7,100.0,330.0,1397/09/20,مسکوني,فلزی,2018-01-01,2018-10-01,2018-12-01,16399.0
3841,17045292,2018-10-31,95.5,13.350785,16,146464,2,100.0,1275.0,1397/08/09,مسکوني,بتونی,2018-01-01,2018-10-01,2018-10-01,14646.0
2361,16353554,2018-05-21,64.9,4.637904,11,138874,21,100.0,301.0,1397/02/31,مسکوني,بتونی و فلزی,2018-01-01,2018-04-01,2018-05-01,13887.0
2223,16472777,2018-06-17,93.17,9.659761999999999,19,143691,6,100.0,900.0,1397/03/27,مسکوني,فلزی,2018-01-01,2018-04-01,2018-06-01,14369.0
1990,16254908,2018-04-30,115.43,11.522135,0,147699,5,100.0,1330.0,1397/02/10,مسکوني,بتونی,2018-01-01,2018-04-01,2018-04-01,14769.0
6189,15977802,2018-02-01,113.87,7.113375,6,146161,2,100.0,810.0,1396/11/12,مسکوني,بتونی,2018-01-01,2018-01-01,2018-02-01,14616.0
2854,16299145,2018-05-10,83.16,6.012506,27,166171,4,100.0,500.0,1397/02/20,مسکوني,فلزی,2018-01-01,2018-04-01,2018-05-01,16617.0
2378,16110280,2018-03-06,70.0,3.492857,1,163676,8,100.0,244.5,1396/12/15,مسکوني,بتونی,2018-01-01,2018-01-01,2018-03-01,16367.0
3302,17138379,2018-12-01,64.9,8.782743,17,164683,8,100.0,570.0,1397/09/10,مسکوني,فلزی,2018-01-01,2018-10-01,2018-12-01,16468.0
2196,16105818,2018-03-05,71.03,2.111784,1,137471,18,100.0,150.0,1396/12/14,مسکوني,بتونی,2018-01-01,2018-01-01,2018-03-01,13747.0
3638,16146317,2018-03-17,80.7,6.567533999999999,6,145675,2,100.0,530.0,1396/12/26,مسکوني,بتونی,2018-01-01,2018-01-01,2018-03-01,14567.0
2861,16285040,2018-05-07,52.62,3.4064989999999997,24,131971,11,100.0,179.25,1397/02/17,مسکوني,فلزی,2018-01-01,2018-04-01,2018-05-01,13197.0
2143,16101411,2018-03-04,50.25,1.562189,15,119973,12,100.0,78.5,1396/12/13,مسکوني,فلزی,2018-01-01,2018-01-01,2018-03-01,11997.0
653,15999831,2018-02-06,52.7,7.666034,2,147593,5,100.0,404.0,1396/11/17,مسکوني,بتونی,2018-01-01,2018-01-01,2018-02-01,14759.0
4522,16210549,2018-04-20,72.98,8.262538000000001,19,19981,2,100.0,603.0,1397/01/31,مسکوني,بتونی,2018-01-01,2018-04-01,2018-04-01,19981.0
3529,16093213,2018-03-03,94.26,6.89582,3,145664,2,100.0,650.0,1396/12/12,مسکوني,بتونی,2018-01-01,2018-01-01,2018-03-01,14566.0
2523,15878199,2018-01-08,117.53,7.373436999999999,29,168598,4,100.0,866.6,1396/10/18,مسکوني,بتونی,2018-01-01,2018-01-01,2018-01-01,16859.0
6712,17008134,2018-10-20,70.0,7.5,0,164163,7,100.0,525.0,1397/07/28,مسکوني,بتونی,2018-01-01,2018-10-01,2018-10-01,16416.0
4885,16583310,2018-07-08,127.37,9.994504,5,147691,5,100.0,1273.0,1397/04/17,مسکوني,بتونی,2018-01-01,2018-07-01,2018-07-01,14769.0
1809,16722081,2018-08-06,111.0,8.018018,18,148194,5,100.0,890.0,1397/05/15,مسکوني,بتونی,2018-01-01,2018-07-01,2018-08-01,14819.0
1801,16454894,2018-06-13,102.0,7.696078,1,139874,21,100.0,785.0,1397/03/23,مسکوني,بتونی,2018-01-01,2018-04-01,2018-06-01,13987.0
44,16645667,2018-07-22,79.23,14.388489000000002,0,19479,11,100.0,1140.0,1397/04/31,مسکوني,بتونی,2018-01-01,2018-07-01,2018-07-01,19479.0
6076,17100951,2018-11-19,62.0,12.1,0,148478,5,100.0,750.2,1397/08/28,مسکوني,بتونی,2018-01-01,2018-10-01,2018-11-01,14847.0
2425,16024761,2018-02-13,86.4,6.307869999999999,2,174889,13,100.0,545.0,1396/11/24,مسکوني,فلزی,2018-01-01,2018-01-01,2018-02-01,17488.0
1795,15853302,2018-01-01,66.82,2.476803,18,177963,15,100.0,165.5,1396/10/11,مسکوني,فلزی,2018-01-01,2018-01-01,2018-01-01,17796.0
5428,16341002,2018-05-19,54.0,4.9259260000000005,0,161684,7,100.0,266.0,1397/02/29,مسکوني,بتونی,2018-01-01,2018-04-01,2018-05-01,16168.0
2864,16365785,2018-05-23,79.79,5.088357,2,138796,21,100.0,406.0,1397/03/02,مسکوني,بتونی,2018-01-01,2018-04-01,2018-05-01,13879.0
580,16983327,2018-10-13,92.0,12.5,0,148181,5,100.0,1150.0,1397/07/21,مسکوني,بتونی,2018-01-01,2018-10-01,2018-10-01,14818.0
3166,15876212,2018-01-07,161.78,10.693534,0,143187,6,100.0,1730.0,1396/10/17,مسکوني,فلزی,2018-01-01,2018-01-01,2018-01-01,14318.0
2501,16020486,2018-02-12,59.0,1.949153,41,168776,4,100.0,115.0,1396/11/23,مسکوني,خشتي يا گلي,2018-01-01,2018-01-01,2018-02-01,16877.0
1891,16599172,2018-07-12,75.0,6.3333330000000005,1,117588,12,100.0,475.0,1397/04/21,مسکوني,بتونی,2018-01-01,2018-07-01,2018-07-01,11758.0
1996,16719021,2018-08-06,95.0,4.4736839999999995,6,117775,12,100.0,425.0,1397/05/15,مسکوني,فلزی,2018-01-01,2018-07-01,2018-08-01,11777.0
1547,16009247,2018-02-08,67.33,6.3418980000000005,12,147378,5,100.0,427.0,1396/11/19,مسکوني,بتونی,2018-01-01,2018-01-01,2018-02-01,14737.0
4443,17040540,2018-10-29,150.0,6.813333,0,135963,17,100.0,1022.0,1397/08/07,مسکوني,فلزی,2018-01-01,2018-10-01,2018-10-01,13596.0
4946,16209917,2018-04-19,100.0,4.1,0,176478,14,100.0,410.0,1397/01/30,مسکوني,فلزی,2018-01-01,2018-04-01,2018-04-01,17647.0
6651,16339712,2018-05-19,112.27,9.352454,1,165186,8,100.0,1050.0,1397/02/29,مسکوني,بتونی,2018-01-01,2018-04-01,2018-05-01,16518.0
5578,16880378,2018-09-15,63.0,8.920635,13,147778,5,100.0,562.0,1397/06/24,مسکوني,بتونی و فلزی,2018-01-01,2018-07-01,2018-09-01,14777.0
5856,16681873,2018-07-29,44.7,2.393736,9,137198,18,100.0,107.0,1397/05/07,مسکوني,بتونی و فلزی,2018-01-01,2018-07-01,2018-07-01,13719.0
763,16562049,2018-07-03,218.1,9.491059,40,19947,3,100.0,2070.0,1397/04/12,مسکوني,بتونی,2018-01-01,2018-07-01,2018-07-01,19947.0
1164,16759350,2018-08-14,106.7,11.405811,10,143889,6,100.0,1217.0,1397/05/23,مسکوني,بتونی,2018-01-01,2018-07-01,2018-08-01,14388.0
3061,16293524,2018-05-09,126.4,3.718354,4,139811,21,100.0,470.0,1397/02/19,مسکوني,بتونی,2018-01-01,2018-04-01,2018-05-01,13981.0
2785,15999297,2018-02-06,54.73,6.559474000000001,13,169471,1,100.0,359.0,1396/11/17,مسکوني,فلزی,2018-01-01,2018-01-01,2018-02-01,16947.0
